experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3448-vehicle,64.53586692,4.831053612,68.77918383,2.903402413,NCYC 3448,UWOPS83-787.3,2.5% DMSO,UWOPS83-787.3*2.5% DMSO,0,0.052,0.061,0.073333333,0.093666667,0.127333333,0.166333333,0.224666667,0.304,0.404666667,0.532666667,0.676,0.83,0.982666667,1.131333333,1.256333333,1.299333333,1.328333333,1.353333333,1.386,1.425,1.448,1.483,1.514333333,1.541333333,1.568,1.589,1.608333333,1.627666667,1.643666667,1.660333333,1.672333333,1.686666667,1.697333333,1.709666667,1.719333333,1.731,1.742,1.753,1.758333333,1.766
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3449-vehicle,55.65304265,6.954725147,76.58696085,3.40301361,NCYC 3449,UWOPS87-2421,2.5% DMSO,UWOPS87-2421*2.5% DMSO,0,0.045,0.053,0.064,0.085333333,0.116,0.155,0.217666667,0.274,0.362666667,0.458333333,0.646,0.815333333,0.993,1.147333333,1.253666667,1.283,1.304666667,1.333333333,1.363666667,1.397666667,1.413666667,1.432,1.447666667,1.462666667,1.505333333,1.527,1.552333333,1.581333333,1.603666667,1.64,1.653,1.684333333,1.705333333,1.726333333,1.743,1.744,1.752666667,1.77,1.781333333,1.797
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3451-vehicle,62.52102097,0.597410922,64.62671584,1.207540224,NCYC 3451,NCYC361,2.5% DMSO,NCYC361*2.5% DMSO,0,0.042333333,0.049666667,0.063,0.082333333,0.11,0.151333333,0.211,0.292,0.396333333,0.521666667,0.671333333,0.833,0.987,1.116333333,1.195,1.213666667,1.232333333,1.255666667,1.289,1.318333333,1.346,1.378333333,1.413,1.439333333,1.471,1.498666667,1.523333333,1.547,1.569333333,1.592,1.610666667,1.624333333,1.642333333,1.661,1.674,1.689666667,1.701333333,1.716,1.727333333,1.742
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3452-vehicle,43.70620042,1.565247924,44.81125257,3.473520516,NCYC 3452,K11,2.5% DMSO,K11*2.5% DMSO,0,0.05,0.061666667,0.077666667,0.108666667,0.172,0.274,0.434,0.593,0.765,0.898333333,1.003666667,1.096333333,1.150666667,1.194666667,1.234666667,1.268666667,1.304333333,1.327333333,1.346333333,1.350666667,1.353333333,1.359333333,1.374666667,1.375,1.392,1.397333333,1.411666667,1.421666667,1.445666667,1.444666667,1.453333333,1.452333333,1.460333333,1.459,1.455,1.458,1.468666667,1.456666667,1.458,1.474
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3453-vehicle,67.45030142,1.27996856,75.06111883,1.91892853,NCYC 3453,YS4,2.5% DMSO,YS4*2.5% DMSO,0,0.040666667,0.049666667,0.062333333,0.079333333,0.100333333,0.128666667,0.165666667,0.215333333,0.287666667,0.387666667,0.504666667,0.644,0.795,0.941666667,1.060666667,1.095,1.102333333,1.110666667,1.122,1.133666667,1.148,1.164666667,1.183666667,1.191666667,1.215666667,1.230333333,1.244333333,1.261666667,1.276,1.290666667,1.302,1.316666667,1.33,1.345666667,1.361,1.374,1.388666667,1.407333333,1.419333333,1.433333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3454-vehicle,64.32656611,1.800879617,66.69538268,2.18368628,NCYC 3454,YS9,2.5% DMSO,YS9*2.5% DMSO,0,0.045333333,0.057666667,0.072666667,0.094,0.121,0.157,0.213333333,0.288,0.397333333,0.53,0.680666667,0.838333333,0.987333333,1.114666667,1.173,1.202,1.227666667,1.254,1.285,1.315,1.347,1.381,1.416666667,1.444666667,1.476,1.502333333,1.524666667,1.549,1.567666667,1.588,1.605333333,1.620333333,1.636333333,1.649666667,1.664,1.678333333,1.691666667,1.703333333,1.714666667,1.723333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3455-vehicle,46.50318321,2.985943785,69.60796575,16.83139448,NCYC 3455,322134 S ,2.5% DMSO,322134 S *2.5% DMSO,0,0.076333333,0.090333333,0.120333333,0.169333333,0.229,0.325666667,0.493333333,0.656333333,0.867666667,1.021666667,1.153,1.249,1.260666667,1.337666667,1.418,1.498333333,1.498666667,1.486,1.516333333,1.522666667,1.532333333,1.532666667,1.574,1.553333333,1.597,1.603,1.597666667,1.635,1.657333333,1.721666667,1.729666667,1.731333333,1.724,1.756333333,1.762666667,1.781666667,1.791,1.779,1.769,1.806666667
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3456-vehicle,66.43679919,1.263603791,68.90926341,0.526132594,NCYC 3456,378604 X,2.5% DMSO,378604 X*2.5% DMSO,0,0.051666667,0.059,0.069333333,0.09,0.116,0.158333333,0.212333333,0.290333333,0.389,0.511333333,0.651666667,0.800333333,0.951,1.097666667,1.194,1.204333333,1.21,1.216333333,1.223333333,1.229666667,1.236666667,1.245,1.253,1.261333333,1.271333333,1.281,1.291,1.301666667,1.314666667,1.328333333,1.340666667,1.354666667,1.37,1.388333333,1.404666667,1.421333333,1.440666667,1.459,1.479,1.499666667
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3457-vehicle,86.55167004,7.153155786,92.05597919,6.65407298,NCYC 3457,273614 N,2.5% DMSO,273614 N*2.5% DMSO,0,0.047,0.057333333,0.069666667,0.089,0.109666667,0.133333333,0.160666667,0.196333333,0.245,0.307666667,0.389666667,0.481,0.588,0.711333333,0.846666667,0.982666667,1.108,1.197666667,1.229333333,1.262333333,1.296,1.330333333,1.366666667,1.395666667,1.425666667,1.454333333,1.478333333,1.503333333,1.526,1.547,1.565,1.581333333,1.597333333,1.615333333,1.628333333,1.641666667,1.656,1.668666667,1.677,1.688
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,yML742-vehicle,81.4684331,2.867466299,86.32541218,3.016394481,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.032333333,0.034333333,0.037333333,0.042333333,0.056333333,0.069666667,0.085333333,0.107666667,0.141666667,0.182666667,0.233,0.294666667,0.372666667,0.461666667,0.56,0.666,0.770333333,0.869,0.956666667,1.016333333,1.033333333,1.040333333,1.051333333,1.060666667,1.073333333,1.083333333,1.099666667,1.111666667,1.124333333,1.138333333,1.153333333,1.166333333,1.178,1.189,1.200666667,1.214,1.226666667,1.237333333,1.245666667,1.256666667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3264-vehicle,68.32120587,1.457887736,75.94324309,7.505911369,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.079333333,0.092666667,0.109333333,0.133,0.188,0.234333333,0.308666667,0.406333333,0.529,0.662666667,0.804333333,0.934333333,1.041333333,1.122333333,1.153333333,1.181333333,1.208333333,1.237333333,1.27,1.301666667,1.334333333,1.366666667,1.398333333,1.426,1.454666667,1.478,1.501,1.52,1.538666667,1.557,1.571333333,1.588666667,1.601333333,1.614333333,1.626,1.637666667,1.649666667,1.657666667,1.667,1.675
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3265-vehicle,168.2376784,81.09460541,634.6773339,99.52185168,NCYC 3265,SK1,2.5% DMSO,SK1*2.5% DMSO,0,0.025333333,0.029666667,0.030333333,0.030666667,0.036,0.056333333,0.059666667,0.053666667,0.056,0.072666667,0.077666667,0.092666667,0.110333333,0.133666667,0.152,0.167666667,0.179,0.187333333,0.194666667,0.202666667,0.210666667,0.218,0.226666667,0.237666667,0.249333333,0.260666667,0.274,0.287333333,0.299,0.313,0.326666667,0.34,0.351333333,0.363333333,0.372,0.386333333,0.402,0.412,0.420333333,0.433333333
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3266-vehicle,66.84329622,4.415190559,72.42715812,5.439895154,NCYC 3266,Y55,2.5% DMSO,Y55*2.5% DMSO,0,0.057333333,0.066333333,0.080666667,0.100333333,0.136666667,0.176,0.237333333,0.315,0.421333333,0.541,0.675333333,0.825,0.973666667,1.080333333,1.145666667,1.161333333,1.181666667,1.199,1.221,1.247,1.276333333,1.308333333,1.340333333,1.370666667,1.401333333,1.430333333,1.457333333,1.482,1.505666667,1.528,1.547666667,1.569333333,1.589,1.604333333,1.621333333,1.637,1.654,1.666,1.678,1.691666667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3290-vehicle,45.27728408,7.967125016,132.919563,38.04104006,NCYC 3290,DBVPG 6044,2.5% DMSO,DBVPG 6044*2.5% DMSO,0,0.013333333,0.010666667,0.009666667,0.013666667,0.011666667,0.011333333,0.024666667,0.114333333,0.224,0.248666667,0.306666667,0.489666667,0.592,0.728333333,0.891666667,1.023,1.143333333,1.224,1.242666667,1.259,1.286666667,1.312,1.338,1.352333333,1.385666667,1.411,1.435666667,1.461,1.487666667,1.509333333,1.529,1.55,1.57,1.589666667,1.609333333,1.626666667,1.642333333,1.659,1.672666667,1.689666667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3311-vehicle,93.93573674,3.978449962,102.2636985,4.944375347,NCYC 3311,DBVPG 1788,2.5% DMSO,DBVPG 1788*2.5% DMSO,0,0.040333333,0.047333333,0.053333333,0.064,0.089333333,0.105,0.126333333,0.143666667,0.176333333,0.216333333,0.262333333,0.321333333,0.396333333,0.485333333,0.589,0.694666667,0.816,0.939666667,1.040333333,1.097666667,1.123,1.140666667,1.163333333,1.185666667,1.214,1.242,1.272,1.301,1.329,1.355666667,1.381333333,1.408333333,1.432666667,1.455,1.476666667,1.513666667,1.522333333,1.542,1.561,1.580666667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3312-vehicle,76.67050176,10.75614933,83.52736295,6.466974479,NCYC 3312,DBVPG 1373,2.5% DMSO,DBVPG 1373*2.5% DMSO,0,0.045,0.052,0.060333333,0.070333333,0.098666667,0.114,0.142333333,0.172666667,0.218,0.276,0.361666667,0.452333333,0.553333333,0.659333333,0.773,0.879,0.982666667,1.079,1.134,1.162,1.188,1.218333333,1.251333333,1.281,1.314,1.336333333,1.355333333,1.38,1.398,1.420666667,1.438666667,1.465333333,1.479333333,1.499666667,1.517666667,1.531666667,1.550333333,1.564,1.581333333,1.591333333
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3313-vehicle,73.46872839,1.189424652,83.22553547,5.854088099,NCYC 3313,DBVPG 1853,2.5% DMSO,DBVPG 1853*2.5% DMSO,0,0.066666667,0.077,0.087,0.104666667,0.139666667,0.169666667,0.218333333,0.283,0.371,0.472,0.583666667,0.708666667,0.836333333,0.969666667,1.089333333,1.172333333,1.219666667,1.236333333,1.252,1.271333333,1.293666667,1.319,1.343,1.369666667,1.396666667,1.422666667,1.444666667,1.467666667,1.489,1.510666667,1.529666667,1.548333333,1.564333333,1.580333333,1.592666667,1.608333333,1.624333333,1.637,1.649,1.659333333
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3319-vehicle,62.32907615,1.322126145,69.60073995,3.116492765,NCYC 3319,L-1528,2.5% DMSO,L-1528*2.5% DMSO,0,0.068333333,0.075333333,0.089666667,0.120333333,0.161333333,0.216,0.293333333,0.402,0.530333333,0.677333333,0.823,0.973,1.098666667,1.170666667,1.218666667,1.239,1.262333333,1.291,1.317333333,1.347,1.377666667,1.412,1.441,1.469,1.495666667,1.520333333,1.54,1.560333333,1.583666667,1.597666667,1.612,1.63,1.645666667,1.658,1.672,1.685666667,1.698333333,1.708,1.718333333,1.728
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3445-vehicle,54.58379064,4.038593397,28.47890986,4.712063736,NCYC 3445,Y12,2.5% DMSO,Y12*2.5% DMSO,0,0.038333333,0.038333333,0.033,0.030333333,0.033333333,0.058333333,0.147,0.306666667,0.449333333,0.585,0.723,0.870333333,1.017666667,1.157333333,1.217,1.250666667,1.287,1.331,1.381,1.418666667,1.448333333,1.483,1.514333333,1.541666667,1.573333333,1.599333333,1.596333333,1.591,1.575,1.580333333,1.55,1.638,1.596666667,1.494666667,1.462333333,1.375666667,1.414666667,1.383333333,1.286,1.205
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3447-vehicle,57.64532253,10.8345427,87.86861696,31.57204592,NCYC 3447,DBVPG 1106,2.5% DMSO,DBVPG 1106*2.5% DMSO,0,0.083333333,0.093666667,0.112666667,0.155333333,0.195333333,0.277333333,0.370666667,0.487,0.624,0.767333333,0.916333333,1.042666667,1.140333333,1.206,1.235666667,1.260666667,1.285333333,1.319,1.350333333,1.383666667,1.417333333,1.451333333,1.478,1.506,1.535666667,1.556333333,1.575,1.596,1.614333333,1.633,1.646333333,1.664,1.677,1.689333333,1.700333333,1.712333333,1.722666667,1.731333333,1.737333333,1.745333333
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3452-vehicle,94.06771444,1.362806973,115.0408656,4.47407879,NCYC 3452,K11,2.5% DMSO,K11*2.5% DMSO,0,0.015666667,0.017333333,0.018333333,0.021666667,0.025333333,0.03,0.036333333,0.044333333,0.055,0.068333333,0.084666667,0.105666667,0.129333333,0.160333333,0.199333333,0.238333333,0.286666667,0.344,0.404333333,0.473333333,0.546333333,0.619666667,0.692333333,0.768666667,0.830333333,0.877333333,0.905333333,0.914666667,0.92,0.924666667,0.925333333,0.927666667,0.931,0.932,0.931666667,0.934666667,0.936333333,0.937,0.94,0.939
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3453-vehicle,72.29092856,2.158058494,75.32673707,1.459186766,NCYC 3453,YS4,2.5% DMSO,YS4*2.5% DMSO,0,0.047,0.054666667,0.069666667,0.087666667,0.111333333,0.138666667,0.182333333,0.235666667,0.314,0.411333333,0.528666667,0.669666667,0.809,0.945,1.021666667,1.052333333,1.062666667,1.078,1.090333333,1.107666667,1.125,1.143666667,1.158333333,1.174,1.191333333,1.205,1.218,1.233,1.246333333,1.261,1.276,1.293,1.306,1.321333333,1.335333333,1.350666667,1.368,1.382,1.396666667,1.410333333
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3454-vehicle,65.95666388,1.776964097,70.49434961,0.963512165,NCYC 3454,YS9,2.5% DMSO,YS9*2.5% DMSO,0,0.063,0.075666667,0.095666667,0.124666667,0.162,0.213666667,0.287666667,0.393333333,0.531333333,0.684,0.845666667,1.005,1.125,1.18,1.208,1.234,1.265,1.3,1.334666667,1.370666667,1.406,1.441,1.469666667,1.498333333,1.526666667,1.550666667,1.570333333,1.592,1.611333333,1.629666667,1.644666667,1.661,1.676666667,1.689666667,1.703,1.714666667,1.728,1.738333333,1.748666667,1.758666667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3455-vehicle,118.0983724,11.36049833,132.8783871,8.888767489,NCYC 3455,322134 S ,2.5% DMSO,322134 S *2.5% DMSO,0,0.017333333,0.021333333,0.024333333,0.029,0.032666667,0.039333333,0.047666667,0.053666667,0.064333333,0.073666667,0.082333333,0.095333333,0.107666667,0.124333333,0.147666667,0.168333333,0.191666667,0.228666667,0.266333333,0.311666667,0.361666667,0.423666667,0.489333333,0.564333333,0.647,0.731,0.826333333,0.917,0.983666667,1.021,1.043333333,1.064,1.080666667,1.102333333,1.122333333,1.146666667,1.173333333,1.200333333,1.231,1.266
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3456-vehicle,65.53721381,4.110146919,66.94540199,3.62790204,NCYC 3456,378604 X,2.5% DMSO,378604 X*2.5% DMSO,0,0.071,0.078333333,0.094333333,0.121,0.156333333,0.214333333,0.29,0.389333333,0.512333333,0.643666667,0.788,0.941,1.088666667,1.182666667,1.212,1.223666667,1.234666667,1.248333333,1.259666667,1.274,1.288,1.303333333,1.319666667,1.337666667,1.356666667,1.375,1.395333333,1.415666667,1.436,1.457666667,1.477333333,1.499,1.517666667,1.537666667,1.555666667,1.575,1.593333333,1.61,1.628,1.643666667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3457-vehicle,94.99286355,19.48262107,113.1670608,7.285839658,NCYC 3457,273614 N,2.5% DMSO,273614 N*2.5% DMSO,0,0.060666667,0.071666667,0.085333333,0.105666667,0.126666667,0.149,0.172666667,0.202666667,0.254,0.305,0.364,0.437666667,0.518666667,0.618333333,0.728,0.841333333,0.957666667,1.074,1.140666667,1.195333333,1.229,1.265333333,1.299666667,1.332,1.366333333,1.396666667,1.422333333,1.448666667,1.472333333,1.495333333,1.514333333,1.535,1.551666667,1.568,1.581,1.597,1.611,1.622666667,1.636333333,1.649
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,yML045-vehicle,78.64974328,0.913623553,82.33669677,1.073074061,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.033333333,0.038333333,0.045,0.053333333,0.067,0.086333333,0.110666667,0.148333333,0.192333333,0.249333333,0.320666667,0.405666667,0.507666667,0.622333333,0.731666667,0.841666667,0.944333333,1.021,1.052666667,1.054333333,1.063666667,1.072,1.082,1.091333333,1.104666667,1.112666667,1.122,1.137333333,1.147666667,1.158666667,1.171,1.182666667,1.194333333,1.204333333,1.215,1.226666667,1.235333333,1.247333333,1.257,1.267
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3264-vehicle,63.3271002,0.331584438,64.42723283,0.502879265,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.043333333,0.054333333,0.069666667,0.093333333,0.123666667,0.168,0.230666667,0.320333333,0.439666667,0.566333333,0.703333333,0.851333333,0.997333333,1.104333333,1.140666667,1.166666667,1.191,1.220333333,1.253,1.286,1.319333333,1.348333333,1.379333333,1.411333333,1.440666667,1.466,1.489666667,1.510333333,1.531666667,1.55,1.569,1.584333333,1.597666667,1.611333333,1.624,1.636333333,1.647333333,1.655,1.667666667,1.674333333
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3265-vehicle,64.51457828,45.51159117,285.736333,225.2148725,NCYC 3265,SK1,2.5% DMSO,SK1*2.5% DMSO,0,0.028,0.031,0.039333333,0.053666667,0.051333333,0.056666667,0.063666667,0.078666667,0.092,0.115333333,0.136,0.155666667,0.183,0.209333333,0.228,0.241,0.254666667,0.256,0.263333333,0.271333333,0.286666667,0.293333333,0.315333333,0.32,0.338333333,0.344,0.357666667,0.373,0.388333333,0.393333333,0.404,0.426666667,0.515333333,0.520666667,0.498333333,0.611333333,0.555333333,0.607333333,0.592666667,0.565666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3266-vehicle,63.83051361,0.303701687,67.64134143,4.18964739,NCYC 3266,Y55,2.5% DMSO,Y55*2.5% DMSO,0,0.075666667,0.091333333,0.116666667,0.152333333,0.21,0.283666667,0.377666667,0.495333333,0.632666667,0.778333333,0.928333333,1.041,1.156,1.211,1.230333333,1.255666667,1.275333333,1.299,1.329,1.361,1.390333333,1.418666667,1.445666667,1.473,1.500333333,1.523,1.546666667,1.566333333,1.589666667,1.609666667,1.628,1.643333333,1.659,1.676,1.689333333,1.703,1.713666667,1.726333333,1.736333333,1.745666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3284-vehicle,48.00124926,21.57922305,65.41827222,5.926893939,NCYC 3284,YPS128,2.5% DMSO,YPS128*2.5% DMSO,0,0.066,0.077,0.061666667,0.035333333,0.119333333,0.171333333,0.227,0.317666667,0.347,0.509666667,0.763666667,0.934333333,1.095666667,1.230333333,1.291666667,1.329333333,1.367333333,1.402333333,1.435,1.436666667,1.486,1.512,1.540666667,1.563,1.586333333,1.604,1.626,1.642,1.660666667,1.673333333,1.685333333,1.700333333,1.712,1.725333333,1.733333333,1.743666667,1.751666667,1.762,1.769333333,1.776666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3290-vehicle,43.66682998,2.489353676,116.2630114,60.14371142,NCYC 3290,DBVPG 6044,2.5% DMSO,DBVPG 6044*2.5% DMSO,0,0.022666667,0.015666667,0.014333333,0.010666667,0.053,0.098666667,0.116666667,0.186333333,0.207333333,0.265,0.427333333,0.506,0.624666667,0.745333333,0.873666667,1.051333333,1.177,1.250333333,1.271,1.289,1.313333333,1.332,1.359,1.381,1.406666667,1.422666667,1.449,1.470666667,1.496,1.522666667,1.545,1.565333333,1.587,1.607333333,1.627,1.644,1.661,1.676,1.691333333,1.704666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3311-vehicle,75.97773588,7.494592455,81.91545871,3.144227764,NCYC 3311,DBVPG 1788,2.5% DMSO,DBVPG 1788*2.5% DMSO,0,0.061333333,0.070333333,0.088,0.111,0.138666667,0.179333333,0.228,0.294333333,0.382333333,0.479,0.602,0.726666667,0.859,0.979333333,1.079666667,1.160666667,1.209,1.23,1.252666667,1.276333333,1.305666667,1.330666667,1.36,1.386666667,1.415333333,1.435333333,1.458666667,1.484,1.509,1.529,1.547666667,1.567333333,1.586666667,1.605333333,1.622666667,1.639,1.651,1.663666667,1.677,1.687666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3312-vehicle,75.28890692,3.186957349,81.53127565,5.014606151,NCYC 3312,DBVPG 1373,2.5% DMSO,DBVPG 1373*2.5% DMSO,0,0.062,0.068666667,0.078333333,0.098666667,0.113333333,0.142666667,0.177333333,0.230666667,0.293333333,0.380666667,0.495666667,0.600333333,0.712666667,0.82,0.924666667,1.022333333,1.118333333,1.171333333,1.195666667,1.226,1.261333333,1.294333333,1.328333333,1.362,1.390666667,1.418,1.446666667,1.468333333,1.492666667,1.513333333,1.531666667,1.548,1.563666667,1.581,1.594666667,1.609666667,1.622666667,1.636333333,1.647333333,1.658333333
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3313-vehicle,70.96124163,1.775115118,76.76071676,4.350842325,NCYC 3313,DBVPG 1853,2.5% DMSO,DBVPG 1853*2.5% DMSO,0,0.057333333,0.068666667,0.077333333,0.096666667,0.120333333,0.153,0.199666667,0.267666667,0.345666667,0.445333333,0.564,0.685666667,0.822333333,0.957333333,1.091333333,1.204333333,1.245,1.255333333,1.268666667,1.286,1.308666667,1.331666667,1.357,1.382333333,1.409666667,1.431,1.455,1.478333333,1.501666667,1.522666667,1.542666667,1.56,1.575333333,1.592333333,1.608333333,1.622,1.634666667,1.647666667,1.661333333,1.671666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3319-vehicle,62.88192498,1.556851572,65.43365471,0.242131529,NCYC 3319,L-1528,2.5% DMSO,L-1528*2.5% DMSO,0,0.055666667,0.064333333,0.078666667,0.102333333,0.133666667,0.185333333,0.252666667,0.349666667,0.466333333,0.605,0.764666667,0.908666667,1.058666667,1.181333333,1.211333333,1.23,1.251,1.281333333,1.311333333,1.338666667,1.369333333,1.397333333,1.429333333,1.459333333,1.485666667,1.506666667,1.529333333,1.550666667,1.570333333,1.589333333,1.605,1.627333333,1.637333333,1.655,1.667,1.679333333,1.690666667,1.701666667,1.713666667,1.723666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3445-vehicle,58.32932229,3.386917198,58.40555106,2.385043256,NCYC 3445,Y12,2.5% DMSO,Y12*2.5% DMSO,0,0.021,0.024333333,0.026333333,0.024,0.043333333,0.149666667,0.213666667,0.305666667,0.411333333,0.546333333,0.691666667,0.845333333,0.996666667,1.138333333,1.25,1.278333333,1.310666667,1.343333333,1.402333333,1.440666667,1.469,1.499333333,1.526666667,1.558666667,1.580666667,1.599,1.59,1.577333333,1.646666667,1.633333333,1.547,1.574666667,1.513,1.697666667,1.584666667,1.521333333,1.370666667,1.316666667,1.256666667,1.250666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3447-vehicle,65.09777068,1.003694518,67.14223116,0.346223548,NCYC 3447,DBVPG 1106,2.5% DMSO,DBVPG 1106*2.5% DMSO,0,0.059333333,0.071666667,0.086333333,0.116666667,0.148,0.204,0.276,0.372666667,0.496,0.633666667,0.784666667,0.939333333,1.094333333,1.201666667,1.234333333,1.252333333,1.276333333,1.308666667,1.340333333,1.370333333,1.404,1.434333333,1.468,1.498666667,1.523333333,1.546,1.571,1.591333333,1.611,1.629,1.648,1.661333333,1.676666667,1.691666667,1.7,1.715666667,1.724333333,1.734333333,1.745333333,1.753666667
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3452-vehicle,88.80647042,0.252680413,97.18452296,1.803084813,NCYC 3452,K11,2.5% DMSO,K11*2.5% DMSO,0,0.044,0.044666667,0.044,0.045,0.045,0.047,0.049,0.051333333,0.055666667,0.062,0.068666667,0.077666667,0.088666667,0.102666667,0.120666667,0.144,0.173333333,0.212666667,0.262666667,0.328,0.414,0.52,0.648666667,0.794333333,0.937,1.057666667,1.16,1.245333333,1.315,1.352,1.364,1.369333333,1.376666667,1.382333333,1.384333333,1.388,1.39,1.390666667,1.395333333,1.396333333
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3453-vehicle,52.25225113,10.81419794,93.64092295,43.91465672,NCYC 3453,YS4,2.5% DMSO,YS4*2.5% DMSO,0,0.043666667,0.050333333,0.060333333,0.08,0.096666667,0.124,0.157,0.206666667,0.238333333,0.345333333,0.475333333,0.605333333,0.760666667,0.905333333,1.032,1.084666667,1.094333333,1.103666667,1.117666667,1.134,1.152,1.167666667,1.185,1.201,1.219333333,1.233,1.248666667,1.264333333,1.279333333,1.294333333,1.309,1.324666667,1.340666667,1.356666667,1.371,1.387,1.399666667,1.411333333,1.429,1.442333333
